2014-10-17 12:21:57	3C:25:D7:DC:9E:9C	-44	8000395
2014-10-17 12:23:43	3C:25:D7:DC:9E:9C	-57	8000394
2014-10-17 12:24:16	3C:25:D7:DC:9E:9C	-46	8000394
2014-10-17 12:25:14	3C:25:D7:DC:9E:9C	-73	8000393
2014-10-17 12:26:16	3C:25:D7:DC:9E:9C	-63	8000394
2014-10-17 12:27:44	3C:25:D7:DC:9E:9C	-73	8000393
2014-10-17 12:28:51	3C:25:D7:DC:9E:9C	-60	8000157
2014-10-17 12:28:57	3C:25:D7:DC:9E:9C	-44	8000394
2014-10-17 12:30:13	3C:25:D7:DC:9E:9C	-68	8000394
2014-10-17 12:30:14	3C:25:D7:DC:9E:9C	-82	8000393
2014-10-17 12:31:51	3C:25:D7:DC:9E:9C	-77	8000395
2014-10-17 12:32:55	3C:25:D7:DC:9E:9C	-68	8000393
2014-10-17 12:34:00	3C:25:D7:DC:9E:9C	-75	8000395
2014-10-17 12:34:39	3C:25:D7:DC:9E:9C	-64	8000393
2014-10-17 12:35:27	3C:25:D7:DC:9E:9C	-66	8000394
2014-10-17 12:35:40	3C:25:D7:DC:9E:9C	-58	8000393
2014-10-17 12:35:48	3C:25:D7:DC:9E:9C	-70	8000394
2014-10-17 12:37:28	3C:25:D7:DC:9E:9C	-62	8000394
2014-10-17 12:37:35	3C:25:D7:DC:9E:9C	-59	8000393
2014-10-17 12:38:00	3C:25:D7:DC:9E:9C	-79	8000395
2014-10-17 12:39:57	3C:25:D7:DC:9E:9C	-44	8000393
2014-10-17 12:42:43	3C:25:D7:DC:9E:9C	-50	8000393
2014-10-17 12:43:06	3C:25:D7:DC:9E:9C	-73	8000394
2014-10-17 12:43:18	3C:25:D7:DC:9E:9C	-55	8000395
2014-10-17 12:43:24	3C:25:D7:DC:9E:9C	-73	8000394
2014-10-17 12:43:29	3C:25:D7:DC:9E:9C	-63	8000395
2014-10-17 12:44:50	3C:25:D7:DC:9E:9C	-60	8000393
2014-10-17 12:50:34	3C:25:D7:DC:9E:9C	-40	8000157
2014-10-17 12:52:14	3C:25:D7:DC:9E:9C	-72	8000394
2014-10-17 12:52:19	3C:25:D7:DC:9E:9C	-66	8000393
2014-10-17 12:55:38	3C:25:D7:DC:9E:9C	-71	8000157
2014-10-17 12:55:55	3C:25:D7:DC:9E:9C	-68	8000157
2014-10-17 12:56:08	3C:25:D7:DC:9E:9C	-61	8000394
2014-10-17 12:59:28	3C:25:D7:DC:9E:9C	-46	8000394
2014-10-17 13:00:29	3C:25:D7:DC:9E:9C	-59	8000395
2014-10-17 13:01:29	3C:25:D7:DC:9E:9C	-60	8000393
2014-10-17 13:01:45	3C:25:D7:DC:9E:9C	-63	8000395
2014-10-17 13:01:48	3C:25:D7:DC:9E:9C	-53	8000394
2014-10-17 13:02:14	3C:25:D7:DC:9E:9C	-64	8000157
2014-10-17 13:11:17	3C:25:D7:DC:9E:9C	-63	8000395
2014-10-17 13:15:42	3C:25:D7:DC:9E:9C	-72	8000393
2014-10-17 13:21:26	3C:25:D7:DC:9E:9C	-60	8000394
2014-10-17 13:21:50	3C:25:D7:DC:9E:9C	-64	8000394
