2014-10-17 12:18:15	18:87:96:64:E6:B9	-52	8000395
2014-10-17 12:18:16	18:87:96:64:E6:B9	-64	8000395
2014-10-17 12:18:32	18:87:96:64:E6:B9	-54	8000395
2014-10-17 12:19:28	18:87:96:64:E6:B9	-69	8000394
2014-10-17 12:19:45	18:87:96:64:E6:B9	-61	8000157
2014-10-17 12:21:39	18:87:96:64:E6:B9	-68	8000393
2014-10-17 12:22:01	18:87:96:64:E6:B9	-55	8000395
2014-10-17 12:22:19	18:87:96:64:E6:B9	-54	8000395
2014-10-17 12:22:26	18:87:96:64:E6:B9	-66	8000395
2014-10-17 12:22:30	18:87:96:64:E6:B9	-47	8000395
2014-10-17 12:22:34	18:87:96:64:E6:B9	-59	8000395
2014-10-17 12:22:51	18:87:96:64:E6:B9	-56	8000395
2014-10-17 12:22:55	18:87:96:64:E6:B9	-70	8000393
2014-10-17 12:22:59	18:87:96:64:E6:B9	-61	8000393
2014-10-17 12:23:04	18:87:96:64:E6:B9	-65	8000394
2014-10-17 12:23:10	18:87:96:64:E6:B9	-63	8000393
2014-10-17 12:25:39	18:87:96:64:E6:B9	-65	8000395
2014-10-17 12:25:43	18:87:96:64:E6:B9	-65	8000394
2014-10-17 12:25:46	18:87:96:64:E6:B9	-54	8000393
2014-10-17 12:25:50	18:87:96:64:E6:B9	-59	8000395
2014-10-17 12:26:03	18:87:96:64:E6:B9	-78	8000393
2014-10-17 12:26:06	18:87:96:64:E6:B9	-76	8000393
2014-10-17 12:26:23	18:87:96:64:E6:B9	-59	8000395
2014-10-17 12:26:29	18:87:96:64:E6:B9	-42	8000395
2014-10-17 12:26:34	18:87:96:64:E6:B9	-62	8000395
2014-10-17 12:26:47	18:87:96:64:E6:B9	-42	8000395
2014-10-17 12:26:53	18:87:96:64:E6:B9	-55	8000395
2014-10-17 12:27:00	18:87:96:64:E6:B9	-69	8000157
2014-10-17 12:27:06	18:87:96:64:E6:B9	-64	8000157
2014-10-17 12:27:06	18:87:96:64:E6:B9	-81	8000393
2014-10-17 12:27:28	18:87:96:64:E6:B9	-71	8000395
2014-10-17 12:27:47	18:87:96:64:E6:B9	-50	8000395
2014-10-17 12:27:58	18:87:96:64:E6:B9	-61	8000395
2014-10-17 12:28:13	18:87:96:64:E6:B9	-66	8000157
2014-10-17 12:28:22	18:87:96:64:E6:B9	-74	8000393
2014-10-17 12:32:42	18:87:96:64:E6:B9	-64	8000393
2014-10-17 12:32:47	18:87:96:64:E6:B9	-52	8000393
2014-10-17 12:32:56	18:87:96:64:E6:B9	-53	8000394
2014-10-17 12:33:08	18:87:96:64:E6:B9	-59	8000394
2014-10-17 12:33:16	18:87:96:64:E6:B9	-59	8000395
2014-10-17 12:33:21	18:87:96:64:E6:B9	-68	8000395
2014-10-17 12:33:28	18:87:96:64:E6:B9	-61	8000395
2014-10-17 12:33:35	18:87:96:64:E6:B9	-70	8000394
2014-10-17 12:33:41	18:87:96:64:E6:B9	-72	8000394
2014-10-17 12:33:48	18:87:96:64:E6:B9	-71	8000394
2014-10-17 12:39:46	18:87:96:64:E6:B9	-58	8000395
2014-10-17 12:42:07	18:87:96:64:E6:B9	-60	8000395
2014-10-17 12:42:11	18:87:96:64:E6:B9	-58	8000395
2014-10-17 12:42:18	18:87:96:64:E6:B9	-68	8000394
2014-10-17 12:42:27	18:87:96:64:E6:B9	-73	8000394
2014-10-17 12:42:33	18:87:96:64:E6:B9	-38	8000157
2014-10-17 12:42:39	18:87:96:64:E6:B9	-51	8000157
2014-10-17 12:42:56	18:87:96:64:E6:B9	-60	8000395
2014-10-17 12:42:56	18:87:96:64:E6:B9	-38	8000157
2014-10-17 12:43:03	18:87:96:64:E6:B9	-57	8000393
2014-10-17 12:43:10	18:87:96:64:E6:B9	-39	8000157
2014-10-17 12:43:16	18:87:96:64:E6:B9	-65	8000394
2014-10-17 12:49:01	18:87:96:64:E6:B9	-78	8000393
2014-10-17 12:49:07	18:87:96:64:E6:B9	-63	8000394
2014-10-17 12:49:10	18:87:96:64:E6:B9	-75	8000393
2014-10-17 12:49:15	18:87:96:64:E6:B9	-64	8000395
2014-10-17 12:49:23	18:87:96:64:E6:B9	-68	8000393
2014-10-17 12:49:35	18:87:96:64:E6:B9	-65	8000394
2014-10-17 12:49:37	18:87:96:64:E6:B9	-67	8000394
2014-10-17 12:49:48	18:87:96:64:E6:B9	-47	8000157
2014-10-17 12:49:55	18:87:96:64:E6:B9	-61	8000393
2014-10-17 12:49:56	18:87:96:64:E6:B9	-47	8000157
2014-10-17 12:50:05	18:87:96:64:E6:B9	-65	8000394
2014-10-17 12:51:34	18:87:96:64:E6:B9	-61	8000395
2014-10-17 12:54:45	18:87:96:64:E6:B9	-72	8000395
2014-10-17 12:54:53	18:87:96:64:E6:B9	-61	8000393
2014-10-17 12:54:55	18:87:96:64:E6:B9	-69	8000393
2014-10-17 12:55:03	18:87:96:64:E6:B9	-67	8000395
2014-10-17 12:55:08	18:87:96:64:E6:B9	-53	8000394
2014-10-17 12:55:22	18:87:96:64:E6:B9	-57	8000394
2014-10-17 12:55:34	18:87:96:64:E6:B9	-70	8000157
2014-10-17 12:55:39	18:87:96:64:E6:B9	-63	8000394
2014-10-17 12:56:04	18:87:96:64:E6:B9	-67	8000395
2014-10-17 12:56:28	18:87:96:64:E6:B9	-59	8000395
2014-10-17 13:10:54	18:87:96:64:E6:B9	-77	8000393
2014-10-17 13:21:30	18:87:96:64:E6:B9	-71	8000395
2014-10-17 13:21:42	18:87:96:64:E6:B9	-72	8000394
2014-10-17 13:21:52	18:87:96:64:E6:B9	-70	8000393
2014-10-17 13:21:57	18:87:96:64:E6:B9	-57	8000393
2014-10-17 13:22:08	18:87:96:64:E6:B9	-75	8000395
2014-10-17 13:22:21	18:87:96:64:E6:B9	-75	8000395
2014-10-17 13:22:26	18:87:96:64:E6:B9	-67	8000157
2014-10-17 13:22:32	18:87:96:64:E6:B9	-70	8000394
2014-10-17 13:22:39	18:87:96:64:E6:B9	-59	8000157
2014-10-17 13:23:02	18:87:96:64:E6:B9	-68	8000393
2014-10-17 13:23:07	18:87:96:64:E6:B9	-59	8000395
2014-10-17 13:23:20	18:87:96:64:E6:B9	-67	8000157
2014-10-17 13:23:27	18:87:96:64:E6:B9	-64	8000395
2014-10-17 13:23:37	18:87:96:64:E6:B9	-65	8000157
2014-10-17 13:23:49	18:87:96:64:E6:B9	-68	8000393
2014-10-17 13:23:53	18:87:96:64:E6:B9	-60	8000157
2014-10-17 13:24:00	18:87:96:64:E6:B9	-72	8000395
2014-10-17 13:24:08	18:87:96:64:E6:B9	-66	8000393
2014-10-17 13:24:18	18:87:96:64:E6:B9	-67	8000393
2014-10-17 13:24:28	18:87:96:64:E6:B9	-67	8000393
2014-10-17 13:24:34	18:87:96:64:E6:B9	-49	8000157
2014-10-17 13:24:38	18:87:96:64:E6:B9	-77	8000395
2014-10-17 13:24:54	18:87:96:64:E6:B9	-59	8000157
2014-10-17 13:25:02	18:87:96:64:E6:B9	-49	8000157
2014-10-17 13:25:03	18:87:96:64:E6:B9	-71	8000393
2014-10-17 13:25:10	18:87:96:64:E6:B9	-46	8000157
2014-10-17 13:25:17	18:87:96:64:E6:B9	-74	8000393
2014-10-17 13:25:19	18:87:96:64:E6:B9	-74	8000395
2014-10-17 13:25:24	18:87:96:64:E6:B9	-65	8000157
2014-10-17 13:25:32	18:87:96:64:E6:B9	-68	8000393
2014-10-17 13:25:35	18:87:96:64:E6:B9	-67	8000395
2014-10-17 13:25:39	18:87:96:64:E6:B9	-72	8000395
2014-10-17 13:25:56	18:87:96:64:E6:B9	-64	8000395
2014-10-17 13:26:02	18:87:96:64:E6:B9	-65	8000393
2014-10-17 13:26:06	18:87:96:64:E6:B9	-74	8000395
2014-10-17 13:26:21	18:87:96:64:E6:B9	-71	8000157
2014-10-17 13:26:27	18:87:96:64:E6:B9	-76	8000394
2014-10-17 13:26:32	18:87:96:64:E6:B9	-78	8000395
2014-10-17 13:26:37	18:87:96:64:E6:B9	-76	8000394
2014-10-17 13:26:51	18:87:96:64:E6:B9	-68	8000395
2014-10-17 13:26:54	18:87:96:64:E6:B9	-62	8000395
2014-10-17 13:27:00	18:87:96:64:E6:B9	-65	8000157
2014-10-17 13:27:07	18:87:96:64:E6:B9	-76	8000394
2014-10-17 13:27:19	18:87:96:64:E6:B9	-46	8000157
2014-10-17 13:27:33	18:87:96:64:E6:B9	-77	8000395
2014-10-17 13:27:56	18:87:96:64:E6:B9	-79	8000395
2014-10-17 13:28:00	18:87:96:64:E6:B9	-63	8000394
2014-10-17 13:28:08	18:87:96:64:E6:B9	-66	8000157
2014-10-17 13:28:22	18:87:96:64:E6:B9	-61	8000157
2014-10-17 13:28:27	18:87:96:64:E6:B9	-55	8000157
2014-10-17 13:28:33	18:87:96:64:E6:B9	-56	8000395
2014-10-17 13:28:37	18:87:96:64:E6:B9	-55	8000393
2014-10-17 13:28:49	18:87:96:64:E6:B9	-58	8000157
2014-10-17 13:28:55	18:87:96:64:E6:B9	-62	8000394
2014-10-17 13:28:56	18:87:96:64:E6:B9	-68	8000395
2014-10-17 13:29:00	18:87:96:64:E6:B9	-59	8000394
2014-10-17 13:29:06	18:87:96:64:E6:B9	-64	8000157
2014-10-17 13:29:17	18:87:96:64:E6:B9	-66	8000395
2014-10-17 13:29:24	18:87:96:64:E6:B9	-62	8000157
2014-10-17 13:29:31	18:87:96:64:E6:B9	-64	8000394
2014-10-17 13:29:38	18:87:96:64:E6:B9	-59	8000393
2014-10-17 13:29:51	18:87:96:64:E6:B9	-63	8000395
2014-10-17 13:29:56	18:87:96:64:E6:B9	-65	8000157
2014-10-17 13:30:02	18:87:96:64:E6:B9	-58	8000393
2014-10-17 13:30:07	18:87:96:64:E6:B9	-59	8000157
2014-10-17 13:30:24	18:87:96:64:E6:B9	-56	8000157
2014-10-17 13:30:32	18:87:96:64:E6:B9	-62	8000394
2014-10-17 13:30:39	18:87:96:64:E6:B9	-57	8000393
2014-10-17 13:30:58	18:87:96:64:E6:B9	-67	8000394
2014-10-17 13:31:04	18:87:96:64:E6:B9	-66	8000395
2014-10-17 13:31:09	18:87:96:64:E6:B9	-59	8000393
2014-10-17 13:31:16	18:87:96:64:E6:B9	-68	8000395
2014-10-17 13:31:21	18:87:96:64:E6:B9	-71	8000395
2014-10-17 13:31:26	18:87:96:64:E6:B9	-57	8000393
2014-10-17 13:31:32	18:87:96:64:E6:B9	-63	8000393
2014-10-17 13:31:51	18:87:96:64:E6:B9	-60	8000157
2014-10-17 13:31:55	18:87:96:64:E6:B9	-55	8000157
2014-10-17 13:32:01	18:87:96:64:E6:B9	-60	8000393
2014-10-17 13:32:09	18:87:96:64:E6:B9	-53	8000157
2014-10-17 13:32:21	18:87:96:64:E6:B9	-78	8000393
2014-10-17 13:33:09	18:87:96:64:E6:B9	-64	8000393
2014-10-17 13:33:23	18:87:96:64:E6:B9	-49	8000395
2014-10-17 13:36:11	18:87:96:64:E6:B9	-44	8000395
2014-10-17 13:36:31	18:87:96:64:E6:B9	-37	8000395
